iteration,model_cost,residual,epsilon,iter_time_sec,rss_mb,peak_rss_mb,cost_rss_before_mb,cost_rss_after_mb,grad_rss_before_mb,grad_rss_after_mb
22,0.3926385401733937,0.9814918317157609,0.0001,4.286398380994797,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
23,0.34131092979007116,1.040411421630211,0.0001,2.1365005751140416,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
24,0.16127035804363823,0.12196929604337405,0.0001,2.155467602889985,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
25,0.1261085804897143,0.740351067693074,0.0001,2.1328689981019124,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
26,0.09826588448068767,0.18009396609238582,0.0001,2.1384684529621154,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
27,0.09654172560501233,0.08021120325112636,0.0001,2.1040439610369503,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
28,0.09581231667742375,0.06029444450045041,0.0001,2.1240411299513653,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
29,0.0955997472479831,0.020835441574582017,0.0001,2.0676405880367383,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
30,0.09558348410360525,0.005764558460753359,0.0001,3.6960007699672133,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
31,0.09557254606067471,0.005775322836779256,0.0001,1.8904548130230978,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
32,0.0727219571136874,0.08098421677050077,0.0001,2.131636376027018,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
33,0.05742688240478787,0.6600182059849083,0.0001,4.262353641912341,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
34,0.04689224963034492,0.16001073878453284,0.0001,2.1334190330235288,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
35,0.04453036108410158,0.2800087392177774,0.0001,2.1227718179579824,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
36,0.044057045873082394,0.02008413457798261,0.0001,3.9339408600935712,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
37,0.0439507406909036,0.0021110104624072774,0.0001,2.040464147925377,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
38,0.04394878332917519,0.001577582163485805,0.0001,4.1191506260074675,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
39,0.04392578638390128,0.011608543766698442,0.0001,1.8602645120117813,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
40,0.04390310221440776,0.020066297655790127,0.0001,1.8360041200648993,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
41,0.04385288825034527,0.014980146529010915,0.0001,1.8754069439601153,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
42,0.043712916453530565,0.020069759933868357,0.0001,1.8440157000441104,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
43,0.0430032761437054,0.16967587999231307,0.0001,2.08369221794419,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
44,0.04192867706152576,0.040058868825733986,0.0001,2.070621488033794,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
45,0.0401599742703522,0.03716288775132325,0.0001,2.086983800982125,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
46,0.036124269984539784,0.160014115884826,0.0001,2.115536754950881,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
47,0.030657419795652306,0.2265764914228058,0.0001,2.1212847230490297,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
48,0.02355413091608047,0.7290473466366078,0.0001,2.1349731689551845,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
49,0.020035021770950373,0.36001260460211615,0.0001,2.1193722130265087,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
50,0.017605406272878002,0.35608929915000304,0.0001,2.11387670901604,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
51,0.01724890531951762,0.044094414172271314,0.0001,1.9326389130437747,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
52,0.01716844543826594,0.06340664334464689,0.0001,3.912390045938082,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
53,0.017132004285770684,0.024073404415125576,0.0001,1.8648099369602278,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
54,0.017126587297607916,0.004487663736596014,0.0001,1.767019784078002,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
55,0.017126435823894396,0.0022684597751698042,0.0001,1.7267113119596615,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
56,0.017126204511434148,0.0035616327775603034,0.0001,1.732907283003442,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
57,0.017125796114257335,0.0023998523982529823,0.0001,1.733742472017184,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
58,0.01712551317451785,0.010051203336496057,0.0001,3.4720005589770153,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
59,0.017125150349751338,0.0017171268664575772,0.0001,1.728624050039798,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
60,0.017124954527819133,0.0031816014751873283,0.0001,1.7264588099205866,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
61,0.017124761130846194,0.0015974235708655748,0.0001,1.7278869330184534,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
62,0.017124414948582335,0.003926152046500799,0.0001,1.7339406340615824,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
63,0.017124098026763644,0.007677789492099388,0.0001,3.464787947013974,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
64,0.017122964550782077,0.0030904424895109523,0.0001,1.7304769289912656,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
65,0.01711291435911382,0.015039231442027992,0.0001,1.7623508470132947,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
66,0.017094648104168393,0.0009569375739756686,0.0001,1.783962771994993,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
67,0.01707804976984158,0.08194644565098895,0.0001,4.017266520997509,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
68,0.01703917029741174,0.0808765367151876,0.0001,1.785082123009488,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
69,0.017034896853740558,0.07264747791099564,0.0001,4.306436030892655,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
70,0.01683921363201569,0.04957083917189828,0.0001,1.9862291880417615,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
71,0.01663147207846665,0.01601168007150202,0.0001,1.9653805290581658,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
72,0.016319579633492797,0.008440900770472388,0.0001,1.989165705977939,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
73,0.016271004309098794,0.22328429521415075,0.0001,4.29976457497105,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
74,0.015857932678587885,0.17377989619848352,0.0001,2.0090402549831197,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
75,0.015773474663441537,0.14126780445571135,0.0001,4.2655955840600654,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
76,0.015193650626888397,0.489307208430856,0.0001,2.0690483630169183,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
77,0.014490566868988896,0.00893688974739861,0.0001,2.020562078920193,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
78,0.013587794690643556,0.4615840183032183,0.0001,2.0723420550348237,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
79,0.013221046221412595,0.25770452587485687,0.0001,2.0132095660082996,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
80,0.013094216674819942,0.03705255014901743,0.0001,1.9027981059625745,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
81,0.013080923200980693,0.023435217840886216,0.0001,1.7804286270402372,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
82,0.01307716334205529,0.023189718378303557,0.0001,1.7638856519479305,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
83,0.013075998717830117,0.01520772357778054,0.0001,1.7343531980877742,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
84,0.013075841436969148,0.0029549908075948363,0.0001,1.7290909648872912,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
85,0.013075792578535687,0.002192273352791632,0.0001,1.7333778981119394,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
86,0.01307566728342184,0.003438682680148522,0.0001,1.7294272989965975,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
87,0.013075487228777435,0.005384969714186697,0.0001,1.7260511149652302,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
88,0.013075141314506366,0.007111577264341023,0.0001,1.7320277349790558,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
89,0.01307497011639792,0.021136028174733514,0.0001,3.4818066159496084,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
90,0.013074247928485225,0.01990393766287487,0.0001,1.7299953050678596,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
91,0.013071593515794745,0.034076833672269685,0.0001,1.7473819280276075,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
92,0.01306634898659225,0.02618741776708479,0.0001,1.7514012670144439,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
93,0.013056052921154325,0.001018227128219524,0.0001,1.7322507369099185,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
94,0.013015844642652256,0.053697922513428,0.0001,1.841572766075842,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
95,0.01300786120032103,0.04872581500760576,0.0001,4.048489521956071,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
96,0.012980041103730333,0.0015303174691151836,0.0001,1.7619327229913324,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
97,0.012907042433955634,0.012440504118535194,0.0001,1.8681008199928328,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
98,0.012677998179014393,0.3070179895617688,0.0001,4.164335186011158,1048.98828125,1040.37890625,1048.98828125,1048.98828125,1048.98828125,1048.98828125
99,0.01232424279479142,0.00398619775673108,0.0001,1.889980467967689,1048.9921875,1040.37890625,1048.98828125,1048.9921875,1048.9921875,1048.9921875
100,0.01208197603606494,0.2240092370117462,0.0001,3.916025071986951,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
101,0.01192852688764823,0.0010307342851828593,0.0001,1.9270943680312485,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
102,0.011926097410049255,0.04969984728607172,0.0001,1.739938614075072,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
103,0.011924710509546193,0.048169414128715775,0.0001,1.7315341039793566,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
104,0.011923194453906523,0.019106428719602657,0.0001,1.7289189619477838,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
105,0.011921595211860005,0.008805084889756516,0.0001,1.7288081110455096,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
106,0.011921182608559903,0.008236581340618594,0.0001,1.727337575983256,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
107,0.011921111734396608,0.005647058964972109,0.0001,4.108827039017342,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
108,0.011920614990887196,0.0047835664143408676,0.0001,1.7391680140281096,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
109,0.011920387740177655,0.0007269181338585895,0.0001,3.7767111759167165,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
110,0.011919602043197978,0.0054012166882942,0.0001,1.7308491410221905,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
111,0.011919393397013749,0.005777903634005242,0.0001,1.7297046489547938,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
112,0.011919255567766964,0.003616588463060291,0.0001,4.188245205092244,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
113,0.01191917395509385,0.011375509755046772,0.0001,3.4926219769986346,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
114,0.011918949425261727,0.018056189194658248,0.0001,1.7277289499761537,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
115,0.01191863129926979,0.011315030640510896,0.0001,1.7295807889895514,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
116,0.011917649098208057,0.01104410379541515,0.0001,1.7312984749441966,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
117,0.011917277262043075,0.07741893477433232,0.0001,1.7403441750211641,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
118,0.011916618410510962,0.02542489144352803,0.0001,1.7360815930878744,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
119,0.011916507215290457,0.002278445562471518,0.0001,1.7335604169638827,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
120,0.011916428525357133,0.0010532180010695178,0.0001,1.7281244340119883,1048.9921875,1040.37890625,1048.9921875,1048.9921875,1048.9921875,1048.9921875
